x,y,z
4.6,7.0,0.0
4.6,7.2,0.0
4.6,7.4,0.0
4.6,7.6,0.0
4.6,7.8,0.0
4.6,8.0,0.0
4.6,8.2,0.0
4.6,8.4,0.0
4.6,8.6,0.0
4.6,8.8,0.0
4.6,9.0,0.0
4.6,9.2,0.0
4.6,9.4,0.0
4.6,9.6,0.0
4.8,0.0,0.0
4.8,0.2,0.0
4.8,0.4,0.0
4.8,0.6,0.0
4.8,0.8,0.0
4.8,1.0,0.0
4.8,1.2,0.0
4.8,1.4,0.0
4.8,1.6,0.0
4.8,1.8,0.0
4.8,2.0,0.0
4.8,2.2,0.0
4.8,2.4,0.0
4.8,2.6,0.0
4.8,2.8,0.0
4.8,3.0,0.0
4.8,3.2,0.0
4.8,3.4,0.0
4.8,3.6,0.0
4.8,3.8,0.0
4.8,4.0,0.0
4.8,4.2,0.0
4.8,4.4,0.0
4.8,4.6,0.0
4.8,4.8,0.0
4.8,5.0,0.0
4.8,5.2,0.0
4.8,5.4,0.0
4.8,5.6,0.0
4.8,5.8,0.0
4.8,6.0,0.0
4.8,6.2,0.0
4.8,6.4,0.0
4.8,6.6,0.0
4.8,6.8,0.0
4.8,7.0,0.0
4.8,7.2,0.0
4.8,7.4,0.0
4.8,7.6,0.0
4.8,7.8,0.0
4.8,8.0,0.0
4.8,8.2,0.0
4.8,8.4,0.0
4.8,8.6,0.0
4.8,8.8,0.0
4.8,9.0,0.0
4.8,9.2,0.0
4.8,9.4,0.0
4.8,9.6,0.0
5.0,0.0,0.0
5.0,0.2,0.0
5.0,0.4,0.0
5.0,0.6,0.037
5.0,0.8,0.041
5.0,1.0,0.0
5.0,1.2,0.042
5.0,1.4,0.0
5.0,1.6,0.148
5.0,1.8,0.177
5.0,2.0,0.0
5.0,2.2,0.125
5.0,2.4,0.0
5.0,2.6,0.104
5.0,2.8,0.105
5.0,3.0,0.053
5.0,3.2,0.0
5.0,3.4,0.0
5.0,3.6,0.0
5.0,3.8,0.0
5.0,4.0,0.0
5.0,4.2,0.0
5.0,4.4,0.0
5.0,4.6,0.0
5.0,4.8,0.0075
5.0,5.0,0.069
5.0,5.2,0.09
5.0,5.4,0.0
5.0,5.6,0.073
5.0,5.8,0.108
5.0,6.0,0.0
5.0,6.2,0.0
5.0,6.4,0.17
5.0,6.6,0.121
5.0,6.8,0.072
5.0,7.0,0.048
5.0,7.2,0.0
5.0,7.4,0.028
5.0,7.6,0.0
5.0,7.8,0.0
5.0,8.0,0.0
5.0,8.2,0.0
5.0,8.4,0.0
5.0,8.6,0.0
5.0,8.8,0.0
5.0,9.0,0.0
5.0,9.2,0.0
5.0,9.4,0.0
5.0,9.6,0.0
5.2,0.0,0.0
5.2,0.2,0.0
5.2,0.4,0.0
5.2,0.6,0.04
5.2,0.8,0.044
5.2,1.0,0.0
5.2,1.2,0.045
5.2,1.4,0.0
5.2,1.6,0.151
5.2,1.8,0.18
5.2,2.0,0.0
5.2,2.2,0.128
5.2,2.4,0.0
5.2,2.6,0.107
5.2,2.8,0.108
5.2,3.0,0.056
5.2,3.2,0.0
5.2,3.4,0.0
5.2,3.6,0.0
5.2,3.8,0.0
5.2,4.0,0.0
5.2,4.2,0.0
5.2,4.4,0.0
5.2,4.6,0.0
5.2,4.8,0.009
5.2,5.0,0.072
5.2,5.2,0.093
5.2,5.4,0.0
5.2,5.6,0.076
5.2,5.8,0.111
5.2,6.0,0.0
5.2,6.2,0.0
5.2,6.4,0.173
5.2,6.6,0.124
5.2,6.8,0.075
5.2,7.0,0.051
5.2,7.2,0.0
5.2,7.4,0.031
5.2,7.6,0.0
5.2,7.8,0.0
5.2,8.0,0.0
5.2,8.2,0.0
5.2,8.4,0.0
5.2,8.6,0.0
5.2,8.8,0.0
5.2,9.0,0.0
5.2,9.2,0.0
5.2,9.4,0.0
5.2,9.6,0.0
5.4,0.0,0.0
5.4,0.2,0.0
5.4,0.4,0.0
5.4,0.6,0.0
5.4,0.8,0.0
5.4,1.0,0.0
5.4,1.2,0.0
5.4,1.4,0.0
5.4,1.6,0.0
5.4,1.8,0.0
5.4,2.0,0.0
5.4,2.2,0.0
5.4,2.4,0.0
5.4,2.6,0.0
5.4,2.8,0.0
5.4,3.0,0.0
5.4,3.2,0.0
5.4,3.4,0.0
5.4,3.6,0.0
5.4,3.8,0.0
5.4,4.0,0.0
5.4,4.2,0.0
5.4,4.4,0.0
5.4,4.6,0.0
5.4,4.8,0.0
5.4,5.0,0.0
5.4,5.2,0.0
5.4,5.4,0.0
5.4,5.6,0.0
5.4,5.8,0.0
5.4,6.0,0.0
5.4,6.2,0.0
5.4,6.4,0.0
5.4,6.6,0.0
5.4,6.8,0.0
5.4,7.0,0.0
5.4,7.2,0.0
5.4,7.4,0.0
5.4,7.6,0.0
5.4,7.8,0.0
5.4,8.0,0.0
5.4,8.2,0.0
5.4,8.4,0.0
5.4,8.6,0.0
5.4,8.8,0.0
5.4,9.0,0.0
5.4,9.2,0.0
5.4,9.4,0.0
5.4,9.6,0.0
5.6,0.0,0.0
5.6,0.2,0.0
5.6,0.4,0.0
5.6,0.6,0.047
5.6,0.8,0.051
5.6,1.0,0.0
5.6,1.2,0.052
5.6,1.4,0.0
5.6,1.6,0.158
5.6,1.8,0.187
5.6,2.0,0.0
5.6,2.2,0.135
5.6,2.4,0.0
5.6,2.6,0.114
5.6,2.8,0.115
5.6,3.0,0.063
5.6,3.2,0.003
5.6,3.4,0.0
5.6,3.6,0.0
5.6,3.8,0.0
5.6,4.0,0.0
5.6,4.2,0.0
5.6,4.4,0.0
5.6,4.6,0.0
5.6,4.8,0.0125
5.6,5.0,0.079
5.6,5.2,0.1
5.6,5.4,0.0
5.6,5.6,0.083
5.6,5.8,0.118
5.6,6.0,0.0
5.6,6.2,0.0
5.6,6.4,0.18
5.6,6.6,0.131
5.6,6.8,0.082
5.6,7.0,0.058
5.6,7.2,0.0
5.6,7.4,0.038
5.6,7.6,0.0
5.6,7.8,0.0
5.6,8.0,0.0
5.6,8.2,0.0
5.6,8.4,0.0
5.6,8.6,0.0
5.6,8.8,0.0
5.6,9.0,0.0
5.6,9.2,0.0
5.6,9.4,0.0
5.6,9.6,0.0
5.8,0.0,0.0
5.8,0.2,0.0
5.8,0.4,0.0
5.8,0.6,0.026
5.8,0.8,0.03
5.8,1.0,0.0
5.8,1.2,0.031
5.8,1.4,0.0
5.8,1.6,0.137
5.8,1.8,0.166
5.8,2.0,0.0
5.8,2.2,0.114
5.8,2.4,0.0
5.8,2.6,0.092
5.8,2.8,0.094
5.8,3.0,0.042
5.8,3.2,0.0
5.8,3.4,0.0
5.8,3.6,0.0
5.8,3.8,0.0
5.8,4.0,0.0
5.8,4.2,0.0
5.8,4.4,0.0
5.8,4.6,0.0
5.8,4.8,0.002
5.8,5.0,0.058
5.8,5.2,0.079
5.8,5.4,0.0
5.8,5.6,0.061
5.8,5.8,0.097
5.8,6.0,0.0
5.8,6.2,0.0
5.8,6.4,0.159
5.8,6.6,0.11
5.8,6.8,0.061
5.8,7.0,0.037
5.8,7.2,0.0
5.8,7.4,0.017
5.8,7.6,0.0
5.8,7.8,0.0
5.8,8.0,0.0
5.8,8.2,0.0
5.8,8.4,0.0
5.8,8.6,0.0
5.8,8.8,0.0
5.8,9.0,0.0
5.8,9.2,0.0
5.8,9.4,0.0
5.8,9.6,0.0
6.0,0.0,0.0
6.0,0.2,0.0
6.0,0.4,0.0
6.0,0.6,0.0
6.0,0.8,0.0
6.0,1.0,0.0
6.0,1.2,0.0
6.0,1.4,0.0
6.0,1.6,0.058499999999999996
6.0,1.8,0.0875
6.0,2.0,0.0
6.0,2.2,0.035500000000000004
6.0,2.4,0.0
6.0,2.6,0.0225
6.0,2.8,0.023
6.0,3.0,0.0
6.0,3.2,0.0
6.0,3.4,0.0
6.0,3.6,0.0
6.0,3.8,0.0
6.0,4.0,0.0
6.0,4.2,0.0
6.0,4.4,0.0
6.0,4.6,0.0
6.0,4.8,0.0
6.0,5.0,0.005
6.0,5.2,0.0155
6.0,5.4,0.0
6.0,5.6,0.007
6.0,5.8,0.0245
6.0,6.0,0.0
6.0,6.2,0.0
6.0,6.4,0.08
6.0,6.6,0.031
6.0,6.8,0.0065
6.0,7.0,0.0
6.0,7.2,0.0
6.0,7.4,0.0
6.0,7.6,0.0
6.0,7.8,0.0
6.0,8.0,0.0
6.0,8.2,0.0
6.0,8.4,0.0
6.0,8.6,0.0
6.0,8.8,0.0
6.0,9.0,0.0
6.0,9.2,0.0
6.0,9.4,0.0
6.0,9.6,0.0
6.2,0.0,0.0
6.2,0.2,0.0
6.2,0.4,0.0
6.2,0.6,0.0
6.2,0.8,0.0
6.2,1.0,0.0
6.2,1.2,0.0
6.2,1.4,0.0
6.2,1.6,0.0
6.2,1.8,0.025
6.2,2.0,0.0
6.2,2.2,0.0
6.2,2.4,0.0
6.2,2.6,0.0
6.2,2.8,0.0
6.2,3.0,0.0
6.2,3.2,0.0
6.2,3.4,0.0
6.2,3.6,0.0
6.2,3.8,0.0
6.2,4.0,0.0
6.2,4.2,0.0
6.2,4.4,0.0
6.2,4.6,0.0
6.2,4.8,0.0
6.2,5.0,0.0
6.2,5.2,0.0
6.2,5.4,0.0
6.2,5.6,0.0
6.2,5.8,0.0
6.2,6.0,0.0
6.2,6.2,0.0
6.2,6.4,0.018
6.2,6.6,0.0
6.2,6.8,0.0
6.2,7.0,0.0
6.2,7.2,0.0
6.2,7.4,0.0
6.2,7.6,0.0
6.2,7.8,0.0
6.2,8.0,0.0
6.2,8.2,0.0
6.2,8.4,0.0
6.2,8.6,0.0
6.2,8.8,0.0
6.2,9.0,0.0
6.2,9.2,0.0
6.2,9.4,0.0
6.2,9.6,0.0
6.4,0.0,0.0
6.4,0.2,0.0
6.4,0.4,0.0
6.4,0.6,0.0
6.4,0.8,0.0
6.4,1.0,0.0
6.4,1.2,0.0
6.4,1.4,0.0
6.4,1.6,0.0
6.4,1.8,0.018
6.4,2.0,0.0
6.4,2.2,0.0
6.4,2.4,0.0
6.4,2.6,0.0
6.4,2.8,0.0
6.4,3.0,0.0
6.4,3.2,0.0
6.4,3.4,0.0
6.4,3.6,0.0
6.4,3.8,0.0
6.4,4.0,0.0
6.4,4.2,0.0
6.4,4.4,0.0
6.4,4.6,0.0
6.4,4.8,0.0
6.4,5.0,0.0
6.4,5.2,0.0
6.4,5.4,0.0
6.4,5.6,0.0
6.4,5.8,0.0
6.4,6.0,0.0
6.4,6.2,0.0
6.4,6.4,0.011
6.4,6.6,0.0
6.4,6.8,0.0
6.4,7.0,0.0
6.4,7.2,0.0
6.4,7.4,0.0
6.4,7.6,0.0
6.4,7.8,0.0
6.4,8.0,0.0
6.4,8.2,0.0
6.4,8.4,0.0
6.4,8.6,0.0
6.4,8.8,0.0
6.4,9.0,0.0
6.4,9.2,0.0
6.4,9.4,0.0
6.4,9.6,0.0
6.6,0.0,0.0
6.6,0.2,0.0
6.6,0.4,0.0
6.6,0.6,0.0
6.6,0.8,0.0
6.6,1.0,0.0
6.6,1.2,0.0
6.6,1.4,0.0
6.6,1.6,0.0
6.6,1.8,0.0
6.6,2.0,0.0
6.6,2.2,0.0
6.6,2.4,0.0
6.6,2.6,0.0
6.6,2.8,0.0
6.6,3.0,0.0
6.6,3.2,0.0
6.6,3.4,0.0
6.6,3.6,0.0
6.6,3.8,0.0
6.6,4.0,0.0
6.6,4.2,0.0
6.6,4.4,0.0
6.6,4.6,0.0
6.6,4.8,0.0
6.6,5.0,0.0
6.6,5.2,0.0
6.6,5.4,0.0
6.6,5.6,0.0
6.6,5.8,0.0
6.6,6.0,0.0
6.6,6.2,0.0
6.6,6.4,0.0
6.6,6.6,0.0
6.6,6.8,0.0
6.6,7.0,0.0
6.6,7.2,0.0
6.6,7.4,0.0
6.6,7.6,0.0
6.6,7.8,0.0
6.6,8.0,0.0
6.6,8.2,0.0
6.6,8.4,0.0
6.6,8.6,0.0
6.6,8.8,0.0
6.6,9.0,0.0
6.6,9.2,0.0
6.6,9.4,0.0
6.6,9.6,0.0
6.8,0.0,0.0
6.8,0.2,0.0
6.8,0.4,0.0
6.8,0.6,0.0
6.8,0.8,0.0
6.8,1.0,0.0
6.8,1.2,0.0
6.8,1.4,0.0
6.8,1.6,0.034
6.8,1.8,0.063
6.8,2.0,0.0
6.8,2.2,0.011
6.8,2.4,0.0
6.8,2.6,0.0
6.8,2.8,0.0
6.8,3.0,0.0
6.8,3.2,0.0
6.8,3.4,0.0
6.8,3.6,0.0
6.8,3.8,0.0
6.8,4.0,0.0
6.8,4.2,0.0
6.8,4.4,0.0
6.8,4.6,0.0
6.8,4.8,0.0
6.8,5.0,0.0
6.8,5.2,0.0
6.8,5.4,0.0
6.8,5.6,0.0
6.8,5.8,0.0
6.8,6.0,0.0
6.8,6.2,0.0
6.8,6.4,0.056
6.8,6.6,0.007
6.8,6.8,0.0
6.8,7.0,0.0
6.8,7.2,0.0
6.8,7.4,0.0
6.8,7.6,0.0
6.8,7.8,0.0
6.8,8.0,0.0
6.8,8.2,0.0
6.8,8.4,0.0
6.8,8.6,0.0
6.8,8.8,0.0
6.8,9.0,0.0
6.8,9.2,0.0
6.8,9.4,0.0
6.8,9.6,0.0
7.0,0.0,0.0
7.0,0.2,0.0
7.0,0.4,0.0
7.0,0.6,0.0
7.0,0.8,0.0
7.0,1.0,0.0
7.0,1.2,0.0
7.0,1.4,0.0
7.0,1.6,0.042
7.0,1.8,0.071
7.0,2.0,0.0
7.0,2.2,0.019
7.0,2.4,0.0
7.0,2.6,0.0
7.0,2.8,0.0
7.0,3.0,0.0
7.0,3.2,0.0
7.0,3.4,0.0
7.0,3.6,0.0
7.0,3.8,0.0
7.0,4.0,0.0
7.0,4.2,0.0
7.0,4.4,0.0
7.0,4.6,0.0
7.0,4.8,0.0
7.0,5.0,0.0
7.0,5.2,0.0
7.0,5.4,0.0
7.0,5.6,0.0
7.0,5.8,0.002
7.0,6.0,0.0
7.0,6.2,0.0
7.0,6.4,0.064
7.0,6.6,0.015
7.0,6.8,0.0
7.0,7.0,0.0
7.0,7.2,0.0
7.0,7.4,0.0
7.0,7.6,0.0
7.0,7.8,0.0
7.0,8.0,0.0
7.0,8.2,0.0
7.0,8.4,0.0
7.0,8.6,0.0
7.0,8.8,0.0
7.0,9.0,0.0
7.0,9.2,0.0
7.0,9.4,0.0
7.0,9.6,0.0
7.2,0.0,0.0
7.2,0.2,0.0
7.2,0.4,0.0
7.2,0.6,0.0
7.2,0.8,0.0
7.2,1.0,0.0
7.2,1.2,0.0
7.2,1.4,0.0
7.2,1.6,0.0
7.2,1.8,0.0
7.2,2.0,0.0
7.2,2.2,0.0
7.2,2.4,0.0
7.2,2.6,0.0
7.2,2.8,0.0
7.2,3.0,0.0
7.2,3.2,0.0
7.2,3.4,0.0
7.2,3.6,0.0
7.2,3.8,0.0
7.2,4.0,0.0
7.2,4.2,0.0
7.2,4.4,0.0
7.2,4.6,0.0
7.2,4.8,0.0
7.2,5.0,0.0
7.2,5.2,0.0
7.2,5.4,0.0
7.2,5.6,0.0
7.2,5.8,0.0
7.2,6.0,0.0
7.2,6.2,0.0
7.2,6.4,0.0
7.2,6.6,0.0
7.2,6.8,0.0
7.2,7.0,0.0
7.2,7.2,0.0
7.2,7.4,0.0
7.2,7.6,0.0
7.2,7.8,0.0
7.2,8.0,0.0
7.2,8.2,0.0
7.2,8.4,0.0
7.2,8.6,0.0
7.2,8.8,0.0
7.2,9.0,0.0
7.2,9.2,0.0
7.2,9.4,0.0
7.2,9.6,0.0
7.4,0.0,0.0
7.4,0.2,0.0
7.4,0.4,0.0
7.4,0.6,0.0
7.4,0.8,0.0
7.4,1.0,0.0
7.4,1.2,0.0
7.4,1.4,0.0
7.4,1.6,0.0
7.4,1.8,0.0
7.4,2.0,0.0
7.4,2.2,0.0
7.4,2.4,0.0
7.4,2.6,0.0
7.4,2.8,0.0
7.4,3.0,0.0
7.4,3.2,0.0
7.4,3.4,0.0
7.4,3.6,0.0
7.4,3.8,0.0
7.4,4.0,0.0
7.4,4.2,0.0
7.4,4.4,0.0
7.4,4.6,0.0
7.4,4.8,0.0
7.4,5.0,0.0
7.4,5.2,0.0
7.4,5.4,0.0
7.4,5.6,0.0
7.4,5.8,0.0
7.4,6.0,0.0
7.4,6.2,0.0
7.4,6.4,0.0
7.4,6.6,0.0
7.4,6.8,0.0
7.4,7.0,0.0
7.4,7.2,0.0
7.4,7.4,0.0
7.4,7.6,0.0
7.4,7.8,0.0
7.4,8.0,0.0
7.4,8.2,0.0
7.4,8.4,0.0
7.4,8.6,0.0
7.4,8.8,0.0
7.4,9.0,0.0
7.4,9.2,0.0
7.4,9.4,0.0
7.4,9.6,0.0
7.6,0.0,0.0
7.6,0.2,0.0
7.6,0.4,0.0
7.6,0.6,0.0
7.6,0.8,0.0
7.6,1.0,0.0
7.6,1.2,0.0
7.6,1.4,0.0
7.6,1.6,0.0
7.6,1.8,0.026
7.6,2.0,0.0
7.6,2.2,0.0
7.6,2.4,0.0
7.6,2.6,0.0
7.6,2.8,0.0
7.6,3.0,0.0
7.6,3.2,0.0
7.6,3.4,0.0
7.6,3.6,0.0
7.6,3.8,0.0
7.6,4.0,0.0
7.6,4.2,0.0
7.6,4.4,0.0
7.6,4.6,0.0
7.6,4.8,0.0
7.6,5.0,0.0
7.6,5.2,0.0
7.6,5.4,0.0
7.6,5.6,0.0
7.6,5.8,0.0
7.6,6.0,0.0
7.6,6.2,0.0
7.6,6.4,0.019
7.6,6.6,0.0
7.6,6.8,0.0
7.6,7.0,0.0
7.6,7.2,0.0
7.6,7.4,0.0
7.6,7.6,0.0
7.6,7.8,0.0
7.6,8.0,0.0
7.6,8.2,0.0
7.6,8.4,0.0
7.6,8.6,0.0
7.6,8.8,0.0
7.6,9.0,0.0
7.6,9.2,0.0
7.6,9.4,0.0
7.6,9.6,0.0
7.8,0.0,0.0
7.8,0.2,0.0
7.8,0.4,0.0
7.8,0.6,0.0
7.8,0.8,0.0
7.8,1.0,0.0
7.8,1.2,0.0
7.8,1.4,0.0
7.8,1.6,0.011
7.8,1.8,0.04
7.8,2.0,0.0
7.8,2.2,0.0
7.8,2.4,0.0
7.8,2.6,0.0
7.8,2.8,0.0
7.8,3.0,0.0
7.8,3.2,0.0
7.8,3.4,0.0
7.8,3.6,0.0
7.8,3.8,0.0
7.8,4.0,0.0
7.8,4.2,0.0
7.8,4.4,0.0
7.8,4.6,0.0
7.8,4.8,0.0
7.8,5.0,0.0
7.8,5.2,0.0
7.8,5.4,0.0
7.8,5.6,0.0
7.8,5.8,0.0
7.8,6.0,0.0
7.8,6.2,0.0
7.8,6.4,0.033
7.8,6.6,0.0
7.8,6.8,0.0
7.8,7.0,0.0
7.8,7.2,0.0
7.8,7.4,0.0
7.8,7.6,0.0
7.8,7.8,0.0
7.8,8.0,0.0
7.8,8.2,0.0
7.8,8.4,0.0
7.8,8.6,0.0
7.8,8.8,0.0
7.8,9.0,0.0
7.8,9.2,0.0
7.8,9.4,0.0
7.8,9.6,0.0
8.0,0.0,0.0
8.0,0.2,0.0
8.0,0.4,0.0
8.0,0.6,0.0
8.0,0.8,0.0
8.0,1.0,0.0
8.0,1.2,0.0
8.0,1.4,0.0
8.0,1.6,0.063
8.0,1.8,0.092
8.0,2.0,0.0
8.0,2.2,0.04
8.0,2.4,0.0
8.0,2.6,0.018
8.0,2.8,0.019
8.0,3.0,0.0
8.0,3.2,0.0
8.0,3.4,0.0
8.0,3.6,0.0
8.0,3.8,0.0
8.0,4.0,0.0
8.0,4.2,0.0
8.0,4.4,0.0
8.0,4.6,0.0
8.0,4.8,0.0
8.0,5.0,0.0
8.0,5.2,0.005
8.0,5.4,0.0
8.0,5.6,0.0
8.0,5.8,0.023
8.0,6.0,0.0
8.0,6.2,0.0
8.0,6.4,0.084
8.0,6.6,0.035
8.0,6.8,0.0
8.0,7.0,0.0
8.0,7.2,0.0
8.0,7.4,0.0
8.0,7.6,0.0
8.0,7.8,0.0
8.0,8.0,0.0
8.0,8.2,0.0
8.0,8.4,0.0
8.0,8.6,0.0
8.0,8.8,0.0
8.0,9.0,0.0
8.0,9.2,0.0
8.0,9.4,0.0
8.0,9.6,0.0
8.2,0.0,0.0
8.2,0.2,0.0
8.2,0.4,0.0
8.2,0.6,0.002
8.2,0.8,0.006
8.2,1.0,0.0
8.2,1.2,0.007
8.2,1.4,0.0
8.2,1.6,0.113
8.2,1.8,0.142
8.2,2.0,0.0
8.2,2.2,0.09
8.2,2.4,0.0
8.2,2.6,0.069
8.2,2.8,0.07
8.2,3.0,0.018
8.2,3.2,0.0
8.2,3.4,0.0
8.2,3.6,0.0
8.2,3.8,0.0
8.2,4.0,0.0
8.2,4.2,0.0
8.2,4.4,0.0
8.2,4.6,0.0
8.2,4.8,0.0
8.2,5.0,0.034
8.2,5.2,0.055
8.2,5.4,0.0
8.2,5.6,0.037
8.2,5.8,0.073
8.2,6.0,0.0
8.2,6.2,0.0
8.2,6.4,0.135
8.2,6.6,0.086
8.2,6.8,0.037
8.2,7.0,0.013
8.2,7.2,0.0
8.2,7.4,0.0
8.2,7.6,0.0
8.2,7.8,0.0
8.2,8.0,0.0
8.2,8.2,0.0
8.2,8.4,0.0
8.2,8.6,0.0
8.2,8.8,0.0
8.2,9.0,0.0
8.2,9.2,0.0
8.2,9.4,0.0
8.2,9.6,0.0
8.4,0.0,0.0
8.4,0.2,0.0
8.4,0.4,0.0
8.4,0.6,0.0
8.4,0.8,0.0
8.4,1.0,0.0
8.4,1.2,0.0
8.4,1.4,0.0
8.4,1.6,0.0
8.4,1.8,0.0
8.4,2.0,0.0
8.4,2.2,0.0
8.4,2.4,0.0
8.4,2.6,0.0
8.4,2.8,0.0
8.4,3.0,0.0
8.4,3.2,0.0
8.4,3.4,0.0
8.4,3.6,0.0
8.4,3.8,0.0
8.4,4.0,0.0
8.4,4.2,0.0
8.4,4.4,0.0
8.4,4.6,0.0
8.4,4.8,0.0
8.4,5.0,0.0
8.4,5.2,0.0
8.4,5.4,0.0
8.4,5.6,0.0
8.4,5.8,0.0
8.4,6.0,0.0
8.4,6.2,0.0
8.4,6.4,0.0
8.4,6.6,0.0
8.4,6.8,0.0
8.4,7.0,0.0
8.4,7.2,0.0
8.4,7.4,0.0
8.4,7.6,0.0
8.4,7.8,0.0
8.4,8.0,0.0
8.4,8.2,0.0
8.4,8.4,0.0
8.4,8.6,0.0
8.4,8.8,0.0
8.4,9.0,0.0
8.4,9.2,0.0
8.4,9.4,0.0
8.4,9.6,0.0
8.6,0.0,0.0
8.6,0.2,0.0
8.6,0.4,0.006
8.6,0.6,0.062
8.6,0.8,0.067
8.6,1.0,0.0
8.6,1.2,0.068
8.6,1.4,0.0
8.6,1.6,0.174
8.6,1.8,0.203
8.6,2.0,0.0
8.6,2.2,0.151
8.6,2.4,0.0
8.6,2.6,0.129
8.6,2.8,0.13
8.6,3.0,0.079
8.6,3.2,0.018
8.6,3.4,0.0
8.6,3.6,0.0
8.6,3.8,0.0
8.6,4.0,0.0
8.6,4.2,0.0
8.6,4.4,0.0
8.6,4.6,0.0
8.6,4.8,0.0205
8.6,5.0,0.094
8.6,5.2,0.116
8.6,5.4,0.0
8.6,5.6,0.098
8.6,5.8,0.133
8.6,6.0,0.0
8.6,6.2,0.0
8.6,6.4,0.195
8.6,6.6,0.146
8.6,6.8,0.097
8.6,7.0,0.074
8.6,7.2,0.0
8.6,7.4,0.054
8.6,7.6,0.0
8.6,7.8,0.0
8.6,8.0,0.0
8.6,8.2,0.0
8.6,8.4,0.0
8.6,8.6,0.0
8.6,8.8,0.0
8.6,9.0,0.0
8.6,9.2,0.004
8.6,9.4,0.0
8.6,9.6,0.0
8.8,0.0,0.0
8.8,0.2,0.0
8.8,0.4,0.0
8.8,0.6,0.0
8.8,0.8,0.0
8.8,1.0,0.0
8.8,1.2,0.0
8.8,1.4,0.0
8.8,1.6,0.0
8.8,1.8,0.0
8.8,2.0,0.0
8.8,2.2,0.0
8.8,2.4,0.0
8.8,2.6,0.0
8.8,2.8,0.0
8.8,3.0,0.0
8.8,3.2,0.0
8.8,3.4,0.0
8.8,3.6,0.0
8.8,3.8,0.0
8.8,4.0,0.0
8.8,4.2,0.0
8.8,4.4,0.0
8.8,4.6,0.0
8.8,4.8,0.0
8.8,5.0,0.0
8.8,5.2,0.0
8.8,5.4,0.0
8.8,5.6,0.0
8.8,5.8,0.0
8.8,6.0,0.0
8.8,6.2,0.0
8.8,6.4,0.0
8.8,6.6,0.0
8.8,6.8,0.0
8.8,7.0,0.0
8.8,7.2,0.0
8.8,7.4,0.0
8.8,7.6,0.0
8.8,7.8,0.0
8.8,8.0,0.0
8.8,8.2,0.0
8.8,8.4,0.0
8.8,8.6,0.0
8.8,8.8,0.0
8.8,9.0,0.0
8.8,9.2,0.0
8.8,9.4,0.0
8.8,9.6,0.0
9.0,0.0,0.0
9.0,0.2,0.0
9.0,0.4,0.001
9.0,0.6,0.057
9.0,0.8,0.061
9.0,1.0,0.0
9.0,1.2,0.062
9.0,1.4,0.0
9.0,1.6,0.168
9.0,1.8,0.197
9.0,2.0,0.0
9.0,2.2,0.145
9.0,2.4,0.0
9.0,2.6,0.124
9.0,2.8,0.125
9.0,3.0,0.073
9.0,3.2,0.013
9.0,3.4,0.0
9.0,3.6,0.0
9.0,3.8,0.0
9.0,4.0,0.0
9.0,4.2,0.0
9.0,4.4,0.0
9.0,4.6,0.0
9.0,4.8,0.0175
9.0,5.0,0.089
9.0,5.2,0.11
9.0,5.4,0.0
9.0,5.6,0.093
9.0,5.8,0.128
9.0,6.0,0.0
9.0,6.2,0.0
9.0,6.4,0.19
9.0,6.6,0.141
9.0,6.8,0.092
9.0,7.0,0.068
9.0,7.2,0.0
9.0,7.4,0.048
9.0,7.6,0.0
9.0,7.8,0.0
9.0,8.0,0.0
9.0,8.2,0.0
9.0,8.4,0.0
9.0,8.6,0.0
9.0,8.8,0.0
9.0,9.0,0.0
9.0,9.2,0.0
9.0,9.4,0.0
9.0,9.6,0.0
9.2,0.0,0.0
9.2,0.2,0.0
9.2,0.4,0.016
9.2,0.6,0.072
9.2,0.8,0.076
9.2,1.0,0.0
9.2,1.2,0.077
9.2,1.4,0.0
9.2,1.6,0.183
9.2,1.8,0.212
9.2,2.0,0.0
9.2,2.2,0.16
9.2,2.4,0.0
9.2,2.6,0.138
9.2,2.8,0.14
9.2,3.0,0.088
9.2,3.2,0.027
9.2,3.4,0.0
9.2,3.6,0.0
9.2,3.8,0.0
9.2,4.0,0.001
9.2,4.2,0.0
9.2,4.4,0.0
9.2,4.6,0.0
9.2,4.8,0.025
9.2,5.0,0.104
9.2,5.2,0.125
9.2,5.4,0.0
9.2,5.6,0.107
9.2,5.8,0.143
9.2,6.0,0.0
9.2,6.2,0.0
9.2,6.4,0.205
9.2,6.6,0.156
9.2,6.8,0.106
9.2,7.0,0.083
9.2,7.2,0.0
9.2,7.4,0.063
9.2,7.6,0.0
9.2,7.8,0.0
9.2,8.0,0.0
9.2,8.2,0.0
9.2,8.4,0.005
9.2,8.6,0.0
9.2,8.8,0.0
9.2,9.0,0.0
9.2,9.2,0.013
9.2,9.4,0.0
9.2,9.6,0.0
9.4,0.0,0.0
9.4,0.2,0.0
9.4,0.4,0.0
9.4,0.6,0.0
9.4,0.8,0.0
9.4,1.0,0.0
9.4,1.2,0.0
9.4,1.4,0.0
9.4,1.6,0.0
9.4,1.8,0.0
9.4,2.0,0.0
9.4,2.2,0.0
9.4,2.4,0.0
9.4,2.6,0.0
9.4,2.8,0.0
9.4,3.0,0.0
9.4,3.2,0.0
9.4,3.4,0.0
9.4,3.6,0.0
9.4,3.8,0.0
9.4,4.0,0.0
9.4,4.2,0.0
9.4,4.4,0.0
